text,label
My sister is such a bitch &#128514;&#9994; http://t.co/TsjmaQ62yb,0
what to do when your ear hurts like a bitch?,0
nobody likes bloody nips!,0
"Especially that wee cunt that walks about tensing all the time lol, sup wae that shit? You are 5 foot fuck all. Tank my motherfucking arse",0
Since my girl like to argue I sent that bitch to law school,0
"You ever had a piece of pussy man, that be on your mind like money?",0
@lil_TR1LL can't wait 2 see my bitch tmrw #gatsby #l00py,0
"I got .05"" of rain yesterday including the bird shit in my gauge.",0
RT @taysymonee: Some of you hoes got so much to say with so little&#128134;,0
cookies and crackers aren't even on the same level!,0
Double up on that blow bitch!,0
u a hoe,0
@Katieloukarl lol tell that hoe grow up ahaha,0
I got money and hoes money and hoes,0
@laceeybugg bitch if im talker than you then youre short so stfu,0
RT @_honeysays: &#8220;@NipseyHussle: Sometime u gotta shut down all tha fun and get tha $ rite. get ugly on these hoes and EAT!&#8221;,0
@Oskzilla fuck you fag!,1
@team_Darrion just like a Velcro headed moon cricket to say fucking jungle bunny,0
My mentions &amp; tl moving fast af sorry if I'm flooding yo shit I'm lowkey tryna get off this hoe for yall,0
@MackWop u aint bout it wop,0
Kawasaki dating a faggot smh,0
RT @TheDouch3: Stay safe and remember if u a girl and u on ur period don't go to a party and&#8230;..bitch jus stay home u gross as shit,0
@ijrojo @cameron_ast @lanahudsonnn r u still talking smh bitch idgaf what u is stfu talking to u just going around circles,0
@ManBearDrgn would be funnier if America and not pussy Canada.,0
"Lovin hoes but thats same bitch we put the pipe in. She suckin dick, thats the same bitch you give goodnight kiss",0
You ain't my bitch so lil bitch why you bitchin,0
RT @Nigel_D: Look at all the chicks @JoeBudden follow and tell me he ain't got hoes. http://t.co/iw9WPg1SFY,0
@KatieFraaancis bitch nigga,0
"All these afternoon groups are trash besides the Bubba, Keegs and Furyk group #TheMemorialTournament",0
Stfu hoe &#128079;&#128524;,0
Gettin drop top dat hoe,0
"@KellenDaniel along with the French blue and Buggs bunny VIIs, and the Oreo IVs. @LaJethroJenkins",0
When my teacher says basic algebra I think of basic bitches&#128514;&#128514;,0
#HonestyHour in middle school hoes used to call me a Mandingo warrior,0
&#8220;@GreatGawd: Name something trash&#8221; Cavs,0
"thats top off, pop off, im with my dogs like stewie griffin, bitches hear me they be like ooh he rippin",0
100 mile dead zone radius around Philly...gotta go to NY or DC RT @CeeRoss The tri state needs better bitches,0
"RT @xo_FCK_LOVE: ""@HelloBrooklynn_: Not sparing no hoes&#128514; http://t.co/q3fskcY6L2"" &#128175;",0
@denytheprophecy when you realize you're trash,0
"#FemaleLogic is worse than the jig, I'm convinced",0
Daaamn lmao right back to them old ways RT @KingTralle Look at this hoe ass nigga covering Wiz face you hoe http://t.co/lpPToFmj5R,0
"@kannslac He said ""ready bitch okay"" Lmfaoooooooo so done !!",0
RT @bitchEATme_: Like damn bitch yeah ...its me http://t.co/xirt5pqHBX,0
RT @OfficiallyReid: Hoes be getting loose then move to other cities once everybody finds out they a hoe lol.,0
Can you imagine Tryn yo hardest to stop a bitch frm slutin and still comin up unsuccessful,0
i need some claritin clear in this bitch,0
@Blackman38Tide bandana Orian. They called me trailer trash for wearing my lil country getup &#128545;,0
why cant girls just admit that they want the dick as much as us guys want the pussy? human nature duhh,0
RT @NorrisDaGod: I ain't never had a basic bitch.. Never will &#128175;,0
Lmfaoooooo RT @BryceHamilton11: I'm so glad my shorty ain't all over twitter and IG tryna be a famous Columbus hoe &#128514;&#128514;&#128514;&#128514;,0
@whiteangelss84 y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u,1
"RT @CourtneySuvak_: &#8220;@Dory: ""what are you twelve""yeah on a scale of one to ten bitch&#8221;",0
#THEBOONDOCKS at 10:30 my nicca!,0
"@ThatAssholeAlan bitch ass nigga, heres a new belt for you http://t.co/EfxQnxeewQ",0
New song coming out Ray rice that hoe http://t.co/bUl6ISsMFH,0
Leave the bitchen to bitches,0
I need a bitch to drop it down for me lol,0
Paybacks a bitch.,0
Not a word on Jihadi stream about the Kurdish female suicide bomber in Kobane. That story undermines their mythology on several levels.,0
"RT @SuperrrrMcNasty: Lmfao , this bitch was giving head in the back of a classroom she better go tf ahead !",0
RT @UniiQueMariee: There's only ONE bae at the end of the day. &#128584;&#128175;&#128149;&#128571; Cause she ride for me unlike you other bitches.,0
@Iemonaids right in the pussy,0
RT @YoShortyMa: I'll kill this bitch no hesitation http://t.co/UxePa9LVi5,1
&#8220;@ThequeenTommy: @savanigga already going http://t.co/41fpnfeovb&#8221; how I look at side hoes when daddy walk in the room.,0
Don't make me make you fall in love with a bitch* like me,0
"Don't really care if a fighters black, white, yellow or Dalmatian. If he is good he is good.",0
I bet he rey go crazy ona bitch jack llab,0
"@OnlyHipHopFacts ""don't get head from hoes with overbites"" @ScHoolBoyQ",0
"RT @_ViciousMoe: i have absolutely no ""hoes""",0
Short answer: Yes. ~ Sage Grouse Rebellion: Will Obama use two small birds to limit oil drilling in the West? http://t.co/TK0nZBBTte,0
RT @Kevin_McAdams: Stop being a little bitch and #fuckherrightinthepussy,0
RT @SKINNY_NiggaDoe: RT @1JohnnyCinco: Let a nigga try me try me I'm a fuck all the hoes in his family,0
I hate bitches that fish for compliments,0
LMAO. Twitter little bitch ass site . I need to start using this hoe more.,0
@megann_17 you should make me brownies!,0
OMGGGGG...!!!! Nigga said Jerry ... black bitch.,0
"RT @VictoriaDahl: &#8220;@donnajherren: Well, there's ""crazy bitch"", and there's ""you can look for that motherfucker's corpse, but you won't find&#8230;",0
&#8220;@NikeDownLuis15: @vintage_monroe_ them Damn brownies&#8221;I swear lmao,0
S/o to the homie @BlakkHoodie_562 niggah stay making bomb food when we high af,0
happy birthday to the funniest bitch I know @RealerThanPlies &#128536;&#128536;&#128536;,0
RT @ClutchLikeMJ: You officially brought flopping to football @TheAdams_era congrats on being a pussy... https://t.co/O7bUPLYG3L &#128564;,0
"Bjergsen just made a full AS rune page. I don't just me full AS reds and Quints I mean AS reds, blues, yellows, and Quints. 47% AS",0
"Cool, fun thing to ponder: the myriad of space trash traveling at thousands of miles per hour right above you &#8594; http://t.co/L7zmXIyVQy",0
18 year old pussy tastes like hope.,0
Hell I believe you too!RT @DaRealQuitaM: @VonshayeB lol I still look good I'm smaller than half these hoes,0
&#8220;@__LilBoodyJudy: I'm tryna get some snow day dick &#128514;&#128514;&#128514;&#128514;&#8221;gon make a nicca have a wreck out there Tryn pull up on ya &#128514;&#128514;,0
"SOO guys those tweets are bullshit. Be you.. And if the bitch ""is to stupid what she wants"" then she not stupid It's that she doesn't want u",0
"RT @AyGeraldJay: The ape was like ""Oh you niggas gon learn today"" &#128557;&#128128; https://t.co/FYK1XeBgV7",0
@Leelucas_ &amp; you got cancer hoe,0
&#128561;that bitch is from Moreno Valley........ &#128530;,0
&#8220;@dolodwills: Imma pull up on you eat on that pussy and dip&#8221;,0
"This niggah said ""Oh kiss me through the phone looking ass"" haha",0
@Meshia_Tweets oh bitch you toooo far!,0
"RT @dreamhampton: bell hooks is ""bored"" by Nikki Minaj &amp; thinks ""pussy is old hat."" I'm bored by her old hat ass pop critiques.",0
RT @Chill__Nigga: I can't be in my twenties stressing over a bitch who playin games. I'm straight lol,0
"RT @SkinnyKenny13: ""@1017_Sqquad: When a fat bitch want you and a skinny bitch can't cook nothin for you &#128514;&#128514;&#128514; these hoes ain't hungry &#128514;&#128514;"" do&#8230;",0
Fuck you bruh Ima look at your young bitch..,0
@10HSW @myluca01 @DenisGorman nothing like waiting till the last game of the season to peddle it shit website #heeb,0
Even Humming birds like the stuff http://t.co/W7OHSCbg3L,0
"RT @lnsaneTweets: once i take my bra off, don&#8217;t ask me to do shit for u bitch bc once that bra comes off, i am clocked out of lifei am do&#8230;",0
@LittleNamms @karon_avila She doin homework you jiggaboo. Let her be,0
RT @OGMarcusC: I hate stereotypes. Preconceived notions that black men are athletes or criminals.. Black women are ghetto and confined to t&#8230;,0
"RT ""@HuffingtonPost: Jane Seymour rocks a bikini at 62 http://t.co/1pUccv8t97"" Crazy Aunt Jane is at it again @TheFaithAnne",0
And I've had enough. Unfollowing dat ass bitch,0
False start bitches,0
When i die throw a couple bad bitches in my casket,0
@xLoiterSquadx i made you lunch you fat faggot &#128128;,1
Them hoes look so clean on foot.,0
RT @Sir_Strange: Her pussy loves it when I speak in tongues.,0
&#8220;@jerseyzbest74: eagles fans dont except the fact that mcoy been trash this year and that everybody figured out that spread offense&#8221; #StopIt,0
"Aw man, that bitch she go hard.. Put it on me I'm like ""Oh Lord""... No panties, baby, no bra !",0
"RT @seansteiger31: I don't gang bang ho, I jus gang bang these hoes &#128299;",0
RT @TheSchwagQueen: Niggas be in your messages like &#128536;&#128141;&#128149;&#128166;&#128272; &amp; be on Twitter like fuck bitches &#9994;&#128299;&#128184;Come on nigga which one you gone be Drake or&#8230;,0
RT @TheFakeESPN: Rutgers terminated Mike Rice's contract by repeatedly calling it a cunt while hurling balls at it until it finally kill ...,0
@bonnoxxx u smokin that 87 bitch,0
@DeeJay138 @FuckWatYuhHerrd I couldn't care LESS about these bitches!!!,0
You hate football your a faggot,1
"@Druggzz_ Its gonna bring it down though unless its turning into a welt already, like a bubble wit pussy. Gotta pop it an it'll be gone",0
In redneck land ;) #Tennessee,0
@iiAK lmaoo boy how you think Benny heard it lol i was blasting that bitch,0
RT @SlikHawk: That's who dumb bitch! #GoHawks http://t.co/0iNjjm374v,0
"Who the fuck puts a block of cheese in they room without a refrigerator ghetto ass niggas eases, like that's just the thing to do wrong.",0
Eagles fans will always be annoying faggots,0
I was with a bitch with a mustash for a year and a half? Wtf is wrong itch me,0
RT @L3tsVibe: Keys open doors when them keys is albino,0
"@esn_Josh @esn_Waves @ESN_Creeper @GT_Parthenon bitch please, are you trying to say I was closer to Philly than you",0
RT @zLuketheDuke: @TonyJRodriguez just a bunch of rednecks hammered for three straight days,0
"@bernadettvajda they always put gingers in red, yellow, or leopard print.",0
BC y'all hoes,0
"RT @Witchsistah: ""I ain't tryna steal ya car, but I DID eat the hell outcha wife's pussy!"" #htgawm",0
"RT @RapBars_: Joey Badass said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life""",0
"lmfaooo &#8220;@officialSmith_ Whenever you take selfies at work, it's always one hatin ass bitch in the comments talmbout ""you ain't workin""&#8221;",0
"@Gertrude_Larue I is colored, Latino and some Jewish. When I move in, I don't ruin the neighborhood, I wipe it out!",0
"Sheeple just like &#128073;@sweetpotatertot:OH those ""racist"" ""sexist"" ""teabaggers""who just elected these two old white men. http://t.co/x3BwNM3jiI&#8221;",1
You selfish bitch... I bet you love running.. I sure do.,0
The world is yours n every bitch in it,0
I'm starting to act Hollywood round this bitch,0
@gundeathjournal @ackdoc @nra lax gun laws? Ur retarded. There's murder there bcuz no one can defend themselves. Only crooks have guns there,0
"@JUSxDOiT I was hangin' on them corners late Pockets wasn't straight, bitch! I ain't gon make it at this rate, dawg.. Know what I'm sayin?",0
@CassiusClay_232 I know bro nigga seen a 7'1 African playing Guard and was handling the hoe,0
This is how you know LHS is ghetto. http://t.co/9eAGkXDGH5,0
I'm hooked on monkey phonics.,0
@hwkj01 @PushinWeight @dmankow69 @AstroPatriot Somebody who's that much of a moron and a pussy doesn't belong on the force.,0
"RT @gmaslsk: Oh BO-stop with the speech-like you give one tinkers damn about the kids,the poor,any of the crap you are spouting-you've prov&#8230;",0
Ms St aint no hoe. They fuckin Auburn up,0
RT @AdolfNiggler: when an ugly bitch tells me to text her http://t.co/060glx19oR,0
RT @Males_Thoughts: No bitch ass chick flick will ever be as sad as this movie http://t.co/o0sk0SM40f,0
"RT @BullhammerPT: @HumbleTeej @TrillSmith @onthewrite Shut your bitch ass up. You got something to say about me, mention me. Peezy eyed bit&#8230;",0
RT @_tenijieth: I believe there's a hood in heaven cause the devil gots a bad bitch.,0
Real niggas speaking bitch u better listen....,0
RT @KDotDucky_Green: RT &#8220;@verbally_abrupt: &#128564;&#128564;&#128564; lmfaooo #girlfights #ghetto #ratchet ; bitch got pushed and played SLEEP. &#128553;&#128514;&#128557;&#128079;&#128557;&#128514; https://t.c&#8230;,0
"@SamJLayman : Holy shit, Freddie Highmore was in Charlie and the Chocolate FactoryMe: *rolls on the floor, laughing*",0
"@almuirSI Probably, yeah. By most accounts, he has the personality to handle it though. And he can wear a yellow suit if he puts up points.",0
&#8220;@souljaboy: @kmichelle you mean the niggaz i shot? Ill give you 100k if u let any nigga smell your pussy and it don't smell like shit.&#8221; &#128553;,0
When you know for a fact you got a woman who loves you other bitches don't even matter.,0
I remember when Milz drunk ass fell asleep while we where all playing Gears smh. What a fag,0
"RT @Charlie_Gru: My wife's doing some sort of ""boot-scootin"" while singing, ""a little less talk and a lot more action!""...where was this ho&#8230;",0
"RT @LynchieWCVB: Big night at WCVB. Martha Coakley-Charlie Baker debate here at 7, Bruins-Minnesota WIld, World Series Game #6.",0
@ladysofchoice r u that ugly that ur avi is a bitch,0
"RT @QueenBitchhhh_: I'm scared to lose you, cause I know you get bitches.",0
RT @Hoes_LoveMe: These hoes like niggas that spend money not talk about it,0
fuckin twats. &#128150;&#127800; http://t.co/tBQjheV08b,0
@salomanizor I'm a faggot :/http://t.co/Gr627ldfaa,1
RT @FoodPornsx: Oreo Drumstick! http://t.co/AcN8J59r6b,0
&#8220;@UnbearableTier_: I ate oomf pussy&#8221; @ her &#128064;&#128064;&#128064;&#128514;&#128514;,0
@airmaxlad1: Hot meat http://t.co/BRz8Imk5vK sexy as fuck scally lad. I would love to meet him and his trainers.,0
@lauchiemac_ fag,0
RT @JustReIatabIe: when you die on flappy bird &#128514; http://t.co/Pu7uqxJFMc,0
Bad bitches aint cheap better pass her if u broke !!,0
@_BeautifulKeezy bitch Wea you going.,0
RT @MarqsBack: &#8220;@viaNAWF: Twitpic your reaction if you find out the love of your life selling pussy/sold pussy on backpage&#8221; http://t.co/xZi&#8230;,0
I cut you out of my life for a reason you stupid bitch.. don't follow me on twitta,0
&#8220;@Da_LoveBelow @bdvg_lat @DrTruth247 yall bare hoes yall dnt care bout ??&#8221; I spent my childhood in a wild hood,0
Awwwwww RT @Tyga: That ain't my hoe.,0
The willow tree in Pocohontas was my bitch at 7 years old,0
This bitch showed me IT &amp; if y'all every seen that low budget piece shit that muthafuckin clown scary then a hoe,0
"All you pussies is losers, all my niggas is winnin",0
@noobde @RodriguezLiam *draws perfect scorpion**writes name all retarded*,0
U wanna piss a hoe off when u in the club &amp; she in front U Tryna dance for u do what I'm doing right now Tweet,0
"Good lord, I never met a bitch like this before",0
"RT @ericxmorrison: burn forever, bitch.",0
If she ain't yo lady u better not text her ass good morning quit treating these side hoes like wifey material,0
RT @Desean_96: &#8220;@1BookieG: I just fucked the life out this bitch! &#128514;&#128514;&#128514;&#128164;&#8221;&#128514;&#128514;&#128514;,0
@JukeJuke_9 shit he prolly is other than that everybody else trash,0
I know these hoes,0
RT @BrwnSkinGirly: Soulja boy bitch so Aggravating &#128553;&#128553;&#128553;all that nagging &amp; shit .. I hope Ion sound like her &#128514;&#128514;&#128564;,0
Young bitches talk about their new man ALLLL DAY....as if anyone is really intrested in that shit lol,0
RT @lovemydogduck: Falling in love is easy. Its falling out of love that's a bitch.,0
Phaedra is gonna drop Apollo like Mariah did when Da Brat went to prison. These hoes ain't loyal,0
@SelfMadee_YG wya bitch,0
"if its 64 dont eem try me. &#8220;@LeanandCuisine: Nigga that talk the most trash in smash bros be the shittiest, these are facts&#8221;",0
RT @RackedUpShad: Bitch had me and my car all the way fucked up! &#128545;&#128548; had to cuss a bitch out via note! http://t.co/PKxB40JTTO,0
Im a queer.... #mmm,0
To the senior class: there will be Oreo funfetti bars in the den this morning &#128538;,0
@seductiveally @sunstylesshinex oh now your bitch ass wants to reply back after 3 days bitch bye,0
"@moneyhabitz17 hell yea,I'm surrounded by hillbillys an real ass rednecks",0
Brackin in da bity boolin wit sum bitches straight bleedin,0
"ISIS Jihadis In Australia Shoot Man In The Face, Chanting &#8216;ISIS Will Stay&#8217; http://t.co/xyzXv5LZs1 #tcot #pjnet",0
People who don't put their blinkers on seriously just need to crash into a pole or something &#128548; #moveoutmyway#bitch,0
"RT @JanPham_3: &#8220;@16stanleys: Ugh he's mine bitches! He's mine &amp; mine only. That's my baby, my man. Just know &amp; be aware. That's me!&#8221; &#128079;&#128079;&#128079;",0
I dream about having twin girls a lot yea karma I know it's you bitch,0
RT @dilemma617: Your iPad raised your kid to be a giant pussy. Good job.,0
"'Every bitch got a fat ass or she $3,000 from it' #RNS",0
"ATTN : All Brown University students, the stop and frisk protesters will be systematically dispersed into random U.S. ghettos. Good luck.",0
Give me head an kiss yah nigga u a ill bitch,0
"@ImToBlame although I will concede that bitch bought into the ""funnel bitches to Dwight #NoPedo"" tho.",0
"It's not ""pears"" bitch, it's PEAR.",0
@rhythmixx_ why you gotta hoe me like that,0
RT @CarterBoy_leake: If you fucked in car before you gotta know you a hoe &#128514;,0
@soxandjox: Thick raw fuck http://t.co/g8RvUHCeBN Damn his man pussy is getting a workout.,0
"@hotzgeor Kept the border open to disease from Central America, lowest workforce part. % since Carter, yep, a real boon to NC.@ThomTillis",0
RT @Brezsha_Imani: He tweet like a bitch broke his heart,0
RT @cotydankh: don't make me pull out the pokeflute hoe http://t.co/yFN3PdMdy1,0
Only the strong survive and you niggas is bitches,0
&#8220;@HighClassCapri: @what_evaittakes ohhhhh yes bitch yesss&#8221;u ready T?&#128527;&#128520;,0
@Wichard_Fella @WarrenHolstein my mentallity? Being a flaming fag is a serious mental issue,0
Fuck you then bitch shove that work up your A-S-S,0
RT @CommonWhiteGirI: hiding your favorite snacks from your family bc you're a selfish bitch,0
Hoes hang wit hoes cuz dey got da same hobbies,0
@TheKinzieWells @chansdav all 3 :) haha. Because I'm #thinkingofyou and your #dirtylove sexxy bitch!!,0
So apparently me &amp; Eric fucced &amp; I be just fuccing every nigga &#128514;&#128557; GREAT but y'all bitches NOT whoppin &amp; talkin behind BLOCCED twitters,0
Gotta smile dat drive bad bitches crazy,0
@tayscalf must have run out of brownies,0
I been in Atlanta 15 mins nd got 2 bad hoes numbers,0
I'm a bitch nigga? :( that hurts my feelings.... And I'm like so serious.,0
"RT @USRealityCheck: Republicans Want to Yank Food Stamps from the Hungry:  May 16, 2... http://t.co/2UkcoICd9Q prg #P2",0
@Machell1123 i hope you get better soon! colds are for the birds,0
"@Mr_Lewis_ @brookebrooklyn_ ohh yaa, he wants Brooke to be his pinkie toe so he can bang it on the coffee table. What a twat!! Lol",0
RT @_MykalaJ: @whitakerc54 blame it on the yellow chucks lmfao,0
RT @TheBloodShow: Why all these hoes be wearin flowers around they head. I hope a bee Sting they ASS,0
@A_M_Perez they are little bitches when they are proven wrong. #MomsDemand #gunsense,0
RT @USAgov: Our national bird - the American bald eagle - is an endangered species success story. http://t.co/OJscNNMYEm,0
&#8220;@Tylar____: This single shit so boring &#128555;&#128530;&#8221;suck it bitch,0
RT @KevinTheGee: &#8220;@ButteryAssRobb: &#8220;@KevinTheGee: okay now I'm going to Krispy Kreme for real&#8221;fat bitch&#8221;@TropicalBlanket this nigga trying &#8230;,0
RT @DamianSHughes: &#8220;@G_Verch: Damn I hate being a huge pussy&#8221;,0
@CASHandBOOBIES: I been kidnapped yo bitch,0
&#8220;@wwwobert_: B Oreo a stunt&#8221;come thru &#128293;&#128293;&#128293;,0
@iDntWearCondoms: Watch women try to argue with me like they have a dick and actually fucked some pussy before I hate when bitches do that,0
Dont ever really talk about your intentions to your boy that nigga might just turn around and take that pussy,0
Everyone staring at me like whats this bitch doing here &#128557;&#128557;&#128557;&#128557;&#128557;&#128557;,0
niggas not stepping up they still tryna get back in the day kinda pussy lol,0
@Z_M_G_ thirsty hoes &#128129;,0
@BretVonDehl @com_lowery Can I beat this bitch up?? Seriously....what a bitch,0
' I still don't got the time for a bitch to be actin iffy &#1043323; .,0
"@Stonisnipezz all he ever does is fav, fuckin cunt",0
@KurtBusiek well pee is oft yellow.,0
My black queen dreading my hairs.Thank you Most High for this Moor Queen I asked you for.I want to BE BEtter with her http://t.co/iFmRPJGyIC,0
RT @JuanNDaCut: When twitter rappers dm me their trash links http://t.co/yck16ZiNZZ,0
RT @Chaaaauncey: Top 5 Cartoon bitches id fuck1. Shego2. Dexters mom3. Lola bunny4. Jessica rabbit5. Timmy turner's mom,0
RT @YaBoyMJ23: rt for mj fav for a bitch nigga http://t.co/y4yIc38qWS,0
For such bold people confrontation seems to make bitches out of alot of you,0
"Like my 3rd grade teacher used to say, ""you either eat pussy, or you are one. what's it gonna be?"" @JBilinovich @JZolly23",0
RT @_____AL: Exactly. Don't be gettin no additional pussy for them soft ass tweets. Jus be you dude lol,0
Seeing another baseball team just makes me wanna book my @Yankees trip right now.,0
Being single and not texting no bitches late night almost wacker than coming home after the club drunk and fuckin your girlfriend,0
RT @FriendlyAssh0le: Hoes will be hoes.,0
"These bitches gotta realize that ""their nigga"" WANTS ME &#128514; if he doesn't now he did several occasions before &#128564;",0
We in this bitch!!! http://t.co/jKqld5vodm,0
RT @AssholeOfDaYear: Beyonce made too many hoodrat anthems to not have been a hoe at some point in her life.,0
RT @SenseiQuan: Hoes ain't shit RT @Now_Thats_Fresh: How superficial bitches are http://t.co/KIN2P59NjE,0
RT @PoohSavage: @Thompson_Era fr mane on some 100 shit cuff her if she made you that happy in one night cause these hoes for everybody fr,0
' Beat the pussy up till its red like rosters and after I fuck I get to moovin like the hoovas &#1040784;&#9996;&#65039; .,0
lol unfaithful hoes,0
RT @NerdAtCoolTable: RT @RealSheemBacc: For every bad bitch there is a nigga who treats them like shit &amp; yet they stay..... I wanna ...,1
RT @AYEVERB: On twitter you ho%s can jus take a pic with your ass out and be somebody..smh...,0
This little bastard comes unto spinelli's all the time just to do his little wigger rap thinh and try to say it AT me like I'm gonna die &#128514;,0
@Buckm00se @letsargueboxing sand nigger ran over some Kidd,1
&#8220;@El_Grillo1: Islamic State suspects in Indonesia are Chinese Uighurs http://t.co/58IDicaHzT&#8221;Uighur Jihadis: they're not just a PRC tool.,0
@youknowmaxwell these hoes don't want no help but they want all the help,0
@CheCha__ be gone my nigguh,1
Thinking about trying to get pussy like.....@trestiffer http://t.co/08cQV2vCcx,0
I wish I could punch the 14 year old me for being such a thirsty bitch,0
Hoes will be hoes lol,0
&#8220;@PoeticallyLucky: It's like when a bitch gotta pretty pussy but it's loose .&#8221;#witchcraft,0
RT @ThatKidJony: I'm trying to pass my nigguh. http://t.co/xwD8jPpLmH,0
"@WhatTheFFacts this some bullshit, bitch. Show Lana Kane.",0
I wonder where all these bitches I got at ?,0
RT @Faceyspace: *pours out 40 for the bitches that do hair and makeup every single day*,0
I find it FUNNY ASF how people will try and tell you how you should live YOUR life. Like bitch! Stay in my shadows thank you lol &#128514;&#128514;,0
&#8220;@HaiFuckedYoGirl: Eat her pussy nd look at her like this &#128540;&#128541;&#128540; http://t.co/ksazoyurxv&#8221;@KellieNehls,0
"@PrinceDemitri @TheWeek @russlljones Typical Hitchens type atheist and was watching a doc on how hollywood hates god, ready to mock it.",0
"I wish twitter had a ""stalk this bitch"" button",0
I love Liv when she gets ghetto,0
RT @KnickRumors: Mets superstar pitcher @MattHarvey33 is at the Yankees game wearing a Knicks hat #KnicksTape http://t.co/g5fqGTE2s0,0
I like the Yankees toinight -107 http://t.co/J4rhaMBu,0
Niggas actin like hoes most of em bitches,1
@Elvis_NotPresly I gt android dmt kno whats in that box my nig,0
@OfficialSkai dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.,1
Switcheroo on yo main bitch me and my nigga hell naw we don't date hoes,0
Jon Stewart takes a crack at stupid teabagger moron Rick Perry and his gay/alcoholism commments http://t.co/fqcWZHMjom,0
"@JedZiggler I say it all the time same with fag and queer it's all about the context I suppose, some people are just looking to get offended",0
My bitch was so loaded last night &#128514;&#128514;&#128514;&#128293;&#128168;&#128079;&#128079;&#127867;&#127867;&#127867;&#127867;&#127867;&#127867;&#127867;&#127932;&#127932;&#127932;&#127881;&#127881;&#127880;&#127873;&#127796;&#9728; @Young_Lifted23,0
RT @CuhCuhCuh: idk why skinny bitches think they got ass cuh,0
Jonica look like a hoe from 55th and superior &#128514;&#128514;,0
@Myalynn__x3 freeze bitch &#128514;&#128514;,0
Or she just cant afford winter clothes RT @da_1eye_creep Summer hoe = winter Muslimah,0
@RachieSoul: @DizzleOfficial inna di ghetto!!! You alone lmaoo,0
But not prettier than Amber's. RT @YumiYoko: Her pussy is pretty,0
@slings_x_arrows Equality niggah,0
&#8220;@HighClassCapri: @what_evaittakes no bitch hurry up lol&#8221;im so hungry I can't focus&#128553;,0
"@WhereYoHussleAt just to remind yall, cuz hoes be acting like they don't know",0
"RT @Fant4stic63: Can kids say much when their parents pay for everything? RT @Andrea_Michele: If he paying every bill, I can't complain abo&#8230;",0
RT @ImaGrumpyCat: who remembers this bitch? &#128514;&#128557; http://t.co/P9MmBzqMiH,0
This is fucking trash. RT @DearLeader10: Drake is Jewish too RT @QUEcified: So Young Money is the 3rd Reich now?https://t.co/DONsGdPTVr,0
"RT @korsczurek: Got to hold a koala, take selfies with kangaroos, saw a bunch of bad ass birds of prey, and pet a fucking emu today... wtf &#8230;",0
I really committed to fucking with the richest of bitches,0
Lebron is such a pussy.. always has to get picked up for cramps and shit,0
@DON_Le3GGG lol hell ya dey think a nicca down der #roadrunnin,0
I wonder how many Yankee fans are hurt that Derek Jeter is out until after the all star break lmao &#128514;,0
' Looked at my EX profile and she struggling with that weak ass niggah &#1041204; God Is Good &#1041240;&#1041243;,0
@StPaul_Brandon She colored not Lebanese,0
Too much shit going on to deal with another bitch nonsense ....,0
@sportswatch time to dump another diet coke in the trash,0
"Shy glizzy sound dumb as shit, you know nothing bout medellin",0
Lmfao this is some straight up retarded shit up in here,0
@djfeds bitch just meet me up here lol,0
It makes me sad knowing this queers won't be down the street anymore. @TheOneMiss_Luu @OliviaLuu3 #SadTweet,0
Its a million bad bitches in this world and you stucc on stupid,0
@Ceallaighaine Oh no! Sorry Hun. That sucks. Hope you heal fast. &#128533;#dancerproblems,0
Cant wait! RT @StrictlyKeyz All niggas wanna do at 45 is pop Viagra and pop young bitches,0
Y'all be cool out there in that cold chasing them hoes &#9996;&#65039;,0
RT @shikeattike: Nah bitch you ain't just gone go off on me and just want me back 5 minutes later. I'm playing 2k until further notice,0
foreign bad bitch n she said her name trinaaa trap house look like it got hit by hurricane katrinaaaa,0
@King_4_Murphy stop being a pussy.,0
@fitsnews Nevermind. Still a little bitch. http://t.co/zpYPjBU5YU,0
"I wasn't born last night, I know these hoes ain't right",0
"Indirect ass little bitches, like you know my fucking number and where I live.",0
Its cool its str8 i know y'all got the WRONG bitch i understand !,0
"@RenoConfession one time at band camp, I stuck a flute in my pussy -Spanish springs",0
@DallyJackson I'm here now hoe,0
@ResiDinero if we finna hoop inside or out fucking retard that's what I'm saying let me know allergic reaction lip ass nigga,0
@NatashaBlah suck it up pussy,0
@lettherainefall @Ann_E_Lizabeth and I are on our way to fuck your bitch,0
"If you're a whiney bitch, have a ZIMA and shut the fuck up! #Democrats http://t.co/ZAYMXsdza3",0
&#8220;@Laneishaaaa: @Thompson_Era pretty boy face&#8221;Awee thanks faggot,0
Can't neva be a sucka for no bitch.. That ain't me,0
"RT @eminemXher: It's #novEMINEMber, bitch!!! @Eminem Artist Of The Year #AMAs http://t.co/1MENiz4urw",0
&#8220;@RspectMy_Pretty: If a bitch comes for me I hope she bout all that slick shit she yapping about &#128064;&#8221; Thuggin,0
RT @godlevelshit510: Why Adonnis look like he bout to sell the most ghetto used cars of 2014 ? http://t.co/icjCf6km8V,0
